PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
903234160,One_Story_1945_and_Older,Residential_Medium_Density,60,6180,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Above_Average,Average,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,960,960,GasA,Typical,N,SBrkr,986,0,0,986,0,0,1,0,2,1,Typical,5,Typ,1,Good,Detchd,1926.0,Unf,1,180,Typical,Typical,Paved,0,128,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.6212119,42.031487299999995,102000
905401020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,12671,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Good,1954,1994,Hip,CompShg,MetalSd,MetalSd,Stone,300,Typical,Good,CBlock,Good,Fair,No,LwQ,4,Unf,0,935,1288,GasA,Excellent,Y,SBrkr,2422,0,0,2422,0,0,3,0,4,1,Good,6,Min2,2,Good,Attchd,1954.0,Fin,2,527,Typical,Typical,Paved,0,63,0,0,144,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.66504,42.028424,255000
528439040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8847,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,769,1538,GasA,Excellent,Y,SBrkr,1538,0,0,1538,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,484,Typical,Typical,Paved,146,40,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.64354399999999,42.053185,260000
535180130,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,8382,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,832,832,GasA,Typical,Y,FuseA,832,505,0,1337,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1956.0,Unf,1,263,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,-93.613624,42.042308,108000
535303050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,11310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1367,1367,GasA,Excellent,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,Typical,5,Typ,1,Typical,Attchd,1954.0,Unf,2,451,Typical,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.618593,42.040252,140000
902105020,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10440,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,Good,Good,BrkTil,Good,Typical,No,LwQ,4,Unf,0,1017,1510,GasW,Excellent,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,Typical,8,Mod,2,Typical,Detchd,1920.0,Unf,2,520,Fair,Typical,Paved,0,547,0,0,480,0,No_Pool,Minimum_Privacy,Shed,1150,6,2008,WD ,Normal,-93.615596,42.032392,256000
923277040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Very_Good,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Good,PConc,Typical,Good,No,GLQ,3,Unf,0,0,816,GasA,Excellent,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1985.0,Fin,2,816,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.603916,41.988076,138000
905107240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10335,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1968,1993,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,891,1461,GasA,Good,Y,SBrkr,1721,0,0,1721,0,0,2,1,3,1,Typical,7,Min1,1,Typical,Attchd,1968.0,RFn,2,440,Typical,Typical,Paved,0,96,180,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.673601,42.031362,180000
916386060,Two_Story_1946_and_Newer,Residential_Low_Density,73,9802,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,384,384,GasA,Good,Y,SBrkr,744,700,0,1444,0,0,2,1,3,1,Typical,7,Typ,0,No_Fireplace,BuiltIn,2007.0,Fin,2,400,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.649096,41.994284,174000
906204230,Two_Story_1946_and_Newer,Residential_Low_Density,87,12361,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85,Good,Good,PConc,Good,Typical,No,GLQ,3,Unf,0,86,946,GasA,Excellent,Y,SBrkr,964,838,0,1802,0,1,2,1,3,1,Good,8,Typ,1,Good,More_Than_Two_Types,2000.0,RFn,4,1017,Typical,Typical,Paved,450,92,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.683167,42.033783,218000
903202120,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,6435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,972,972,GasA,Good,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fair,6,Typ,1,Good,Detchd,1939.0,Unf,1,312,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.62602199999999,42.03179,140200
907200250,Split_or_Multilevel,Residential_Low_Density,72,9720,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,Good,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51,Typical,Typical,CBlock,Typical,Excellent,Av,ALQ,1,Unf,0,240,995,GasA,Typical,Y,SBrkr,1009,0,0,1009,0,0,2,0,3,1,Typical,6,Typ,1,Fair,Detchd,1977.0,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,-93.6874333,42.0218643,160000
528235050,Two_Story_1946_and_Newer,Residential_Low_Density,0,7861,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,326,783,GasA,Excellent,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2002.0,Fin,2,393,Typical,Typical,Paved,100,75,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.642588,42.060293,183200
533212050,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,210,600,GasA,Excellent,Y,SBrkr,600,600,0,1200,1,0,2,1,2,1,Good,5,Typ,0,No_Fireplace,Detchd,2005.0,RFn,2,480,Typical,Typical,Paved,0,166,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.64489,42.047806,165000
907135260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,9245,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,304,990,GasA,Excellent,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1996.0,Unf,2,672,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2008,WD ,Normal,-93.691612,42.019153,145000
923225440,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,36,2592,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Average,Fair,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Good,Typical,No,Rec,6,BLQ,232,175,536,GasA,Typical,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,Typical,4,Typ,0,No_Fireplace,Attchd,1976.0,Unf,1,336,Typical,Typical,Paved,182,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.604425,41.991876,85000
908225240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,10215,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,Typical,Typical,PConc,Typical,Typical,No,ALQ,1,Unf,0,372,864,GasA,Excellent,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1954.0,Unf,1,248,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,-93.66350899999999,42.020783,111000
923425030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,10447,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Above_Average,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,348,864,GasA,Typical,Y,SBrkr,887,0,0,887,0,1,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1984.0,RFn,1,288,Typical,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.604858,41.986588,124500
527451550,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,280,630,GasA,Typical,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,-93.629425,42.051659,111750
534127230,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,1439,1740,GasA,Fair,Y,SBrkr,1740,0,0,1740,0,0,1,1,4,1,Typical,8,Typ,1,Typical,Attchd,1968.0,RFn,2,512,Typical,Typical,Paved,25,0,0,0,192,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Family,-93.634976,42.049141,150000
902201110,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Excellent,CBlock,Typical,Typical,No,BLQ,2,Unf,0,384,768,GasA,Typical,Y,FuseA,768,560,0,1328,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1950.0,Unf,1,308,Typical,Typical,Paved,0,12,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,-93.608866,42.033381,129500
534128010,Two_Story_1946_and_Newer,Residential_Low_Density,0,10382,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,PosN,Norm,OneFam,Two_Story,Good,Above_Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,Stone,240,Typical,Typical,CBlock,Good,Typical,Mn,ALQ,1,BLQ,32,216,1107,GasA,Excellent,Y,SBrkr,1107,983,0,2090,1,0,2,1,3,1,Typical,7,Typ,2,Typical,Attchd,1973.0,RFn,2,484,Typical,Typical,Paved,235,204,228,0,0,0,No_Pool,No_Fence,Shed,350,11,2009,WD ,Normal,-93.631971,42.048761,200000
902103170,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,5720,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,676,676,GasA,Excellent,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1941.0,Unf,1,200,Typical,Typical,Paved,26,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Abnorml,-93.62026,42.032396000000006,66500
902207140,One_Story_1945_and_Older,Residential_Medium_Density,60,8520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,BrkTil,Typical,Typical,No,Unf,7,Unf,0,624,624,GasA,Good,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,2005.0,Unf,2,484,Typical,Typical,Paved,106,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.606789,42.030331,105900
535426195,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,47,16321,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,Gd,BLQ,2,Unf,0,207,1484,GasA,Typical,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,Typical,6,Typ,2,Good,Attchd,1957.0,RFn,1,319,Typical,Typical,Paved,288,258,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.605727,42.03902,207500
903233100,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,1042,1042,GasA,Excellent,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,Typical,8,Typ,1,Good,Detchd,1928.0,Unf,1,225,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Family,-93.621484,42.031436,149000
911128180,One_and_Half_Story_Finished_All_Ages,C_all,60,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Below_Average,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,Unf,7,Unf,0,698,698,GasA,Typical,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1980.0,RFn,2,528,Typical,Typical,Paved,30,0,164,0,0,0,No_Pool,No_Fence,None,0,4,2010,COD,Abnorml,-93.61527199999999,42.021456,68400
903231130,One_Story_1945_and_Older,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Good,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,506,715,GasA,Typical,Y,FuseA,875,0,0,875,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1931.0,Unf,1,180,Fair,Typical,Paved,48,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.62362900000001,42.031292,105000
905226170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,13770,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1958,1998,Gable,CompShg,Plywood,Plywood,BrkFace,340,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,6,BLQ,873,95,1158,GasA,Typical,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,Typical,6,Typ,2,Good,Attchd,1958.0,Unf,1,303,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,VWD,Normal,-93.661985,42.034017999999996,137000
528221100,Two_Story_1946_and_Newer,Residential_Low_Density,105,15578,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,728,728,GasA,Good,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Typical,8,Typ,0,No_Fireplace,Attchd,2006.0,RFn,2,429,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,-93.64575500000001,42.062576,172785
905103110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11677,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Below_Average,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442,Typical,Typical,CBlock,Typical,Typical,Av,Rec,6,BLQ,761,30,1040,GasA,Typical,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1966.0,RFn,1,264,Typical,Typical,Paved,0,90,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2007,WD ,Normal,-93.67369000000001,42.032385,123000
906380170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,7406,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,515,1199,GasA,Excellent,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,2006.0,RFn,2,632,Typical,Typical,Paved,105,54,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,-93.690366,42.024555,194000
535325400,One_Story_1945_and_Older,Residential_Low_Density,65,7898,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Good,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,576,576,GasA,Good,Y,SBrkr,985,0,0,985,0,1,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1989.0,Unf,2,676,Typical,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.615475,42.038443,105000
907414020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,8487,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1480,1500,GasA,Excellent,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2004.0,RFn,2,570,Typical,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.686051,42.014053999999994,190000
907200290,Two_Story_1946_and_Newer,Residential_Low_Density,0,10900,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,Typical,Typical,CBlock,Good,Typical,No,GLQ,3,Unf,0,311,689,GasA,Excellent,Y,SBrkr,689,703,0,1392,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1977.0,Fin,1,299,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,Minimum_Privacy,Shed,450,3,2010,WD ,Normal,-93.68780699999999,42.022045,161750
533120030,Two_Story_1946_and_Newer,Residential_Low_Density,0,9572,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,971,1453,GasA,Excellent,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Good,9,Typ,1,Excellent,Attchd,1990.0,RFn,2,750,Good,Good,Paved,500,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.653082,42.047384,302000
528222050,Two_Story_1946_and_Newer,Residential_Low_Density,73,8499,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,616,616,GasA,Excellent,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Good,6,Typ,1,Good,BuiltIn,2007.0,Fin,2,432,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,New,Partial,-93.644375,42.062974,156932
907252190,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11354,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Typical,Typical,Gd,GLQ,3,Unf,0,261,1673,GasA,Excellent,Y,SBrkr,1673,0,0,1673,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,2000.0,RFn,2,583,Typical,Typical,Paved,306,113,0,0,116,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.682805,42.018848999999996,270000
908102330,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8877,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Fair,Fair,No,LwQ,4,Unf,0,0,836,GasA,Typical,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,1951.0,Unf,2,396,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,COD,Normal,-93.676361,42.020342,102000
905100020,Split_Foyer,Residential_Low_Density,0,11235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,SFoyer,Average,Above_Average,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0,Typical,Typical,CBlock,Good,Typical,Av,ALQ,1,Unf,0,197,981,GasA,Typical,Y,SBrkr,1075,0,0,1075,1,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,1996.0,Unf,2,440,Typical,Typical,Paved,64,0,0,0,64,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Abnorml,-93.675551,42.033604,148000
